"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005004500257586","https://ae04.alicdn.com/kf/Sa08ec08033454525a14a35f5e549475ei.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100062119210.mp4","Brand Mens Shoulder Bag Fashion Men Chest Bag Sling Crossbody Bag For Male Phone Pouch Casual Small Handbag Travel Banana Bags","USD 14.54","USD 7.42","49%","USD","7","USD 0.52","25","95.0%","https://s.click.aliexpress.com/e/_DDtwBkJ",,,,,,
"1005003714949218","https://ae04.alicdn.com/kf/Sc7fadf11d107425daf28412d828e0e2a2.jpg",,"Women's Evening Clutch Bag Glitter Sequin Handbag Luxury Sparkling Wedding Party Envelope Tote Wallet Ladies Shoulder Bag","USD 6.10","USD 4.09","33%","USD","7","USD 0.29","113","89.4%","https://s.click.aliexpress.com/e/_DE4ru87",,,,,,
"4000103162782","https://ae04.alicdn.com/kf/Hf2a7c0fea0a7419baee335a2a8fe373dD.jpg",,"Women Fashion Dinosaur Shape PU Leather Rivet Chain Crossbody Shoulder Bag Girls Lady Messenger Bags Mini Clutch Shopping Tote","USD 24.32","USD 15.81","35%","USD","7","USD 1.11","54","100.0%","https://s.click.aliexpress.com/e/_DCDXIZN",,,,,,
"1005004909619042","https://ae04.alicdn.com/kf/S7c9be9cb035d4a22b795cd848918dfb9x.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100096795217.mp4","Women Plaid Waist Bag Female PU Leather Belt Bags Designer Shoulder Crossbody Chest Bag Lady Fashion Fanny Pack Banana Hip Purse","USD 9.35","USD 4.49","52%","USD","8.0","USD 0.36","23","100.0%","https://s.click.aliexpress.com/e/_DcyfQIX",,,,,,
"1005004457267180","https://ae04.alicdn.com/kf/S666e0d12593f4bbaa82a961a854e456dr.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100071908030.mp4","Men‘s New Trendy Casual Shoulder Bag Leisure Travel Sports Outdoor Pack Messenger Crossbody Sling Chest Bag Pack For Male Female","USD 11.70","USD 5.97","49%","USD","7","USD 0.42","298","99.2%","https://s.click.aliexpress.com/e/_DE4zZRz",,,,,,
"1005004683530347","https://ae04.alicdn.com/kf/S5c3814811b1d40f5bdbf5ed659c080de4.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100083839503.mp4","Women Men Waist Bag Oxford Fanny Pack Female Male Shoulder Crossbody Chest Bags 2022 New Handbags Phone Bag Messenger Belt Bags","USD 2.19","USD 1.20","45%","USD","8.0","USD 0.10","32","66.7%","https://s.click.aliexpress.com/e/_DD5NVVZ",,,,,,
"1005002587730808","https://ae04.alicdn.com/kf/S4231488c5d4b4909b11be088148903c3x.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/309066323858.mp4","Vintage Women Handbag Hmong Vintage Tote Messenger Hippie Ethnic Shoulder Bag Embroidery Boho","USD 6.30","USD 3.97","37%","USD","7","USD 0.28","53","92.7%","https://s.click.aliexpress.com/e/_DkRI5oX",,,,,,
"1005003524205963","https://ae04.alicdn.com/kf/H1a4b3e6a524e4999b5d6a25ccac28883H.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/334995496261.mp4","New Fashion Large Chest Bag Men Black Shoulder Bags Male Crossbody Bags for School Trip Hiking Waterproof Nylon Messenger bags","USD 30.29","USD 15.15","50%","USD","7","USD 1.06","25","96.0%","https://s.click.aliexpress.com/e/_DF0jsyF",,,,,,
"1005001905420244","https://ae04.alicdn.com/kf/H7176b39980a64a9fb21a1d718951b571h.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/343521556847.mp4","Tassel Diamonds Evening Bags Finger Ring Small Clutch Chain Shoulder One Side Rhinestones Party Wedding handbags","USD 32.99","USD 18.14","45%","USD","12.0","USD 2.18","53","100.0%","https://s.click.aliexpress.com/e/_DDuMMuL",,,,,,
"1005001682626381","https://ae04.alicdn.com/kf/Hb326cd589ad8406e8bd2dde8899b66e0c.jpg",,"New Vintage Men Shoulder Bag Fashion Business Leather Crossbody Sling Messenger Bags Chest Daypack For Men Cool","USD 10.16","USD 4.57","55%","USD","7","USD 0.32","30","96.0%","https://s.click.aliexpress.com/e/_DBMBOyj",,,,,,
"1005001849807387","https://ae04.alicdn.com/kf/H68a9ec4a563647b188376f5724027d98L.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/289544520098.mp4","High Quality Waterproof Women Backpack Oxford Cloth Shoulder Bags for Women 2023 New Light School Bags for Girls Rucksack Sac","USD 40.53","USD 21.08","48%","USD","7","USD 1.48","113","90.5%","https://s.click.aliexpress.com/e/_Dd4pJFz",,,,,,
"4001007899798","https://ae04.alicdn.com/kf/H46c23cbe6883497795c6e46728d9340eo.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/277602832024.mp4","PNDME retro multifunctional genuine leather men's chest bag crazy horse cowhide waist pack sports small shoulder messenger bags","USD 94.06","USD 47.97","49%","USD","9.5","USD 4.56","23","96.0%","https://s.click.aliexpress.com/e/_DBoJsir",,,,,,
"1005001562976308","https://ae04.alicdn.com/kf/H91fa0350b1264c7181babae9be996ce61.jpg",,"Women Top-Handle Handbags,Elegant Simple Style Leather Shoulder Messenger Bags for Young Ladies 7 Colors","USD 8.03","USD 6.02","25%","USD","7","USD 0.42","38","93.3%","https://s.click.aliexpress.com/e/_DBjIoBD",,,,,,
"1005003192937359","https://ae04.alicdn.com/kf/Ha1bb6f54af7f420e88761bd5eb8d9c7eW.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/330667644598.mp4","BANGE Unique Design PC Waterproof Men Crossbody Bag Travel Sling Shoulder Bag With Hard Shell Chest Bag for Male Case","USD 66.59","USD 33.29","50%","USD","8.5","USD 2.83","24","96.7%","https://s.click.aliexpress.com/e/_DBpPEBZ",,,,,,
"1005003217706203","https://ae04.alicdn.com/kf/H27e9bfb08aa841d0a1973c227912a366X.jpg",,"Men Travel Bag Canvas Casual Men Shoulder Crossbody Bags Good Qualtiy Outdoor Bags Mens Travel School Retro Zipper Shoulder Bag","USD 15.08","USD 7.69","49%","USD","7","USD 0.54","47","89.4%","https://s.click.aliexpress.com/e/_DEjugUj",,,,,,
"32374538545","https://ae04.alicdn.com/kf/HTB1uGpkaynrK1RjSsziq6xptpXaO.jpg",,"New Arrived Luxury Brand Men's Messenger Bag Vintage PU Leather Shoulder Bag Handsome Crossbody Handbags Free Shipping","USD 29.68","USD 15.43","48%","USD","7","USD 1.08","575","94.1%","https://s.click.aliexpress.com/e/_DkxRExh",,,,,,
"1005004379216023","https://ae04.alicdn.com/kf/S4776567953ed418581461089954f9e772.jpg",,"Women Shoulder Bag Strawberry Shape Designer Bag New Fashion Pu Leather Chain Crossbody Bag Girls Cute Fruit Purses and Handbag","USD 6.27","USD 4.39","30%","USD","7","USD 0.31","115","93.3%","https://s.click.aliexpress.com/e/_De7qC31",,,,,,
"1005003522839145","https://ae04.alicdn.com/kf/Hd0a8c0a528d547ecaa9d066a89bf6c22C.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/335828630784.mp4","2021 Women Bag New Fashion Messenger Bag Women Shoulder Bag Canvas Handbag Purse Large Capacity Fashion Female Tote Shopping Bag","USD 28.20","USD 21.15","25%","USD","7","USD 1.48","33","97.1%","https://s.click.aliexpress.com/e/_DljSSll",,,,,,
"1005004727191637","https://ae04.alicdn.com/kf/S03748175db1747a3baa8fa37faa189a8d.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100086524648.mp4","Casual Women Leather Backpack Designer Shoulder Bags For Women 2022 Back Pack School Bags For Teenage Girls Sac Mochila Feminina","USD 39.35","USD 19.67","50%","USD","7","USD 1.38","30","85.7%","https://s.click.aliexpress.com/e/_DmvmLJN",,,,,,
"1005002059789924","https://ae04.alicdn.com/kf/Sdcb06368af324097b38ece4c6b57bae7Q.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/296373855237.mp4","Men PU Leather Anti-theft Shoulder Bags Waterproof Multifunction Fashion Crossbody Bag Sling Messenger Chest Bag Pack For Male","USD 55.90","USD 33.54","40%","USD","7","USD 2.35","65","99.1%","https://s.click.aliexpress.com/e/_De2UGQX",,,,,,
"1005001968305779","https://ae04.alicdn.com/kf/Scc02a4e0b9cf47a1bfa41b4c28997300Z.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/293658855887.mp4","YIZHONG Leather Alligator Handbags Women Bags Luxury Designer Female Satchels Shoulder Bag Tote Bag Fashionable Purses Bolso","USD 37.83","USD 21.18","44%","USD","9.0","USD 1.91","34","96.7%","https://s.click.aliexpress.com/e/_Dlcgf0R",,,,,,
"1005001877396418","https://ae04.alicdn.com/kf/Hc286c47ad5b448ba89f18ccdc36bca97C.jpg",,"FOXER Fashion Lady Split Leather Messenger Bag Korean Style Shoulder Bag Classic Women Crossbody Bag Simple Small Female Handbag","USD 101.20","USD 44.53","56%","USD","8.0","USD 3.56","20","95.0%","https://s.click.aliexpress.com/e/_DDSQgAB",,,,,,
"1005002737245379","https://ae04.alicdn.com/kf/Hf128c20f44b7408fa8a2f8bbad1cdbb2T.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100007262313.mp4","Japan Korean Style Men's Shoulder Crossbody Bag Waterproof Large Capacity Light weight Sport Casual Travel Messenger Sling Bag","USD 42.51","USD 32.73","23%","USD","8.0","USD 2.62","46","94.0%","https://s.click.aliexpress.com/e/_DFAy5tv",,,,,,
"1005003107635807","https://ae04.alicdn.com/kf/S53456d9ffd2b428f92bf08133ce0c223n.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100040714541.mp4","Jelly Candy Color Bead Handmade Woven Tote Summer Heart Lipstick Underarm Handbag Kawaii Sweet Styles Shoulder Bag for Girl","USD 24.19","USD 13.55","44%","USD","8.0","USD 1.08","22","100.0%","https://s.click.aliexpress.com/e/_DdVcN3z",,,,,,
"1005003695391589","https://ae04.alicdn.com/kf/H213dd45b38194687ab52fec06236c97bV.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/341783058585.mp4","Women Sequin Handbag for 2022 Female Clutch Design Brand Luxury Shoulder Bags Tote Leather PU Shiny Diamond Hobo Top-Handle Bags","USD 39.99","USD 19.99","50%","USD","7","USD 1.40","101","85.2%","https://s.click.aliexpress.com/e/_DesA6oT",,,,,,
"1005003649618997","https://ae04.alicdn.com/kf/See09188ed02e4a5bb457cb8abaaebd0eN.jpg",,"Men'S Fashion Double Layer Large Space Chest Bag Crossbody One Shoulder Zipper Buckle Oxford Fabric Crossbody Bag","USD 8.55","USD 6.67","22%","USD","7","USD 0.47","310","96.3%","https://s.click.aliexpress.com/e/_DlFSqen",,,,,,
"1005004068608764","https://ae04.alicdn.com/kf/S4d095205fa544171989238277a381f77i.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100003355959.mp4","Fanny Packs For Men Unisex Waist Bag Pack Black Fanny Pack For Outdoors Gym Minimalist Chest Shoulder Backpack Crossbody Bag","USD 26.67","USD 9.07","66%","USD","8.0","USD 0.73","24","100.0%","https://s.click.aliexpress.com/e/_DlqFey3",,,,,,
"1005003463178261","https://ae04.alicdn.com/kf/H1dfd84b7956e485289e3f3cc6c547229E.jpg",,"Hiking Trekking Backpack Sports Climbing Shoulder Bags Tactical Camping Hunting Daypack Fishing Outdoor Military Shoulder Bag","USD 8.76","USD 8.76","0%","USD","7","USD 0.61","96","92.7%","https://s.click.aliexpress.com/e/_Dm4NYgb",,,,,,
"1005002777029563","https://ae04.alicdn.com/kf/H65a7a93338ff4044845dde5b0b030a98s.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/317313903278.mp4","2022 Trend Women's Bag Plaid Butterfly Pattern Shoulder Messenger Bag Ladies Small Luxury Designer Purses Female Shopper Handbag","USD 8.18","USD 4.74","42%","USD","7","USD 0.33","43","92.7%","https://s.click.aliexpress.com/e/_DCUeNXd",,,,,,
"1005004222496285","https://ae04.alicdn.com/kf/S20119943b12a423fbb1a4e56c289c50dz.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100019000863.mp4","Casual Men Crossbody Bags 2022 Summer New Fashion Solid Color Unisex Shoulder Bag High Quality Nylon Messenger Bag Dropshipping","USD 16.65","USD 9.82","41%","USD","7","USD 0.69","76","97.8%","https://s.click.aliexpress.com/e/_DD6sCWX",,,,,,
"1005003157230749","https://ae04.alicdn.com/kf/Hee9815f828874970bb401f06cd10ff91Z.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/322691989504.mp4","Yogodlns Vintage Black Chest Bag for Women Soft Leather Shoulder Crossbody Bag Wide Shoulder Strap Waist Bag Brands Fanny Pack","USD 35.29","USD 12.35","65%","USD","7","USD 0.86","127","93.3%","https://s.click.aliexpress.com/e/_DDevcoj",,,,,,
"32837089603","https://ae04.alicdn.com/kf/Hde8bda865fc74fd3a502bb00126e09acI.jpg",,"Women Nylon Shoulder Bags Female Solid Zipper Luxury Female Handag Designer Messenger Bags Summer Beach Crossbody Bag Sac A Main","USD 20.85","USD 13.34","36%","USD","7","USD 0.93","41","95.7%","https://s.click.aliexpress.com/e/_DEfMozV",,,,,,
"1005001871136629","https://ae04.alicdn.com/kf/H69a1115775b3497ba0b9ca2cc5df4bc71.jpg",,"Men's Shoulder Bags Genuine Leather Luxury Male Handbag Fashion Casual Crossbody Messenger Bags For Men Business Pocket Flap Bag","USD 22.80","USD 16.19","29%","USD","8.0","USD 1.30","27","96.4%","https://s.click.aliexpress.com/e/_DDR2nW7",,,,,,
"1005004308587452","https://ae04.alicdn.com/kf/S572fbb2ccdc54f70a0eb75bafc21b75bQ.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100072888025.mp4","HAEX Fashion Heart Thread Women's Bag 2022 Trend New Chains Shoulder Bag Female Casual Zipper Beading Kawaii Girls Handbags","USD 22.20","USD 13.32","40%","USD","8.0","USD 1.07","52","98.3%","https://s.click.aliexpress.com/e/_De0CaDd",,,,,,
"1005003037701114","https://ae04.alicdn.com/kf/H0bd4169a2c744a9fb1c1bfb6024b25911.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/323517189699.mp4","Japanese Style Crossbody Bag Cordura Nylon Cloth Shoulder Bag Waterproof Men’S Chest Bag Fashion Lightweight Handbag For Men","USD 45.72","USD 21.49","53%","USD","9.0","USD 1.93","209","99.6%","https://s.click.aliexpress.com/e/_DEc1YWn",,,,,,
"1005002100601921","https://ae04.alicdn.com/kf/Scd4638edba3846c6bcb1d0ef430fbfc6G.jpg",,"Tv Show Wednesday Addams Shopping Bag Nevermore Academy Shoulder Bags Gothic Girl Reusable Handbag for Travel Tote Bags Gift","USD 7.30","USD 4.60","37%","USD","8.0","USD 0.37","42","93.3%","https://s.click.aliexpress.com/e/_DknJLyf",,,,,,
"1005004205093266","https://ae04.alicdn.com/kf/Aba0a838515424e0ea492cc73d4daf3eca.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100075399693.mp4","WESTAL Genuine Leather Sling Bag Anti-Thief Crossbody Personal Pocket Bag Chest Shoulder Bag for Travel Hiking Croco Design Bags","USD 72.38","USD 34.74","52%","USD","8.0","USD 2.78","178","97.9%","https://s.click.aliexpress.com/e/_Dn0vCR1",,,,,,
"1005004077371697","https://ae04.alicdn.com/kf/S9930a7bfa9f74e3b99537a3e7c0f32a3m.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/352862409774.mp4","HOCODO Multi Pockets Messenger Bag Large Capacity Girl Shoulder Bags Solid Color Women'S Bag Fashion Canvas School Crossbody Bag","USD 40.20","USD 22.11","45%","USD","7","USD 1.55","66","93.3%","https://s.click.aliexpress.com/e/_DlcFKmX",,,,,,
"1005003800079414","https://ae04.alicdn.com/kf/H95319762ad264882a5e3973ddbc2cf820.jpg",,"High Quality My Neighbor Cat Canvas Shoulder Bags Large Satchels Leisure Messenger Crossbody Bag","USD 26.99","USD 25.10","7%","USD","7","USD 1.76","656","98.2%","https://s.click.aliexpress.com/e/_DFtaMkT",,,,,,
"1005002594751199","https://ae04.alicdn.com/kf/H782eaa9078d14afcb397a8eb04f8745aF.jpg",,"Multicolor Women's Shoulder Bag Large-Capacity Female Trave Handbag Top-Handle Nylon Tote Crossbody Bags Messenger Bag Ladies","USD 29.05","USD 16.85","42%","USD","7","USD 1.18","23","93.3%","https://s.click.aliexpress.com/e/_DFmt74P",,,,,,
"4001183407036","https://ae04.alicdn.com/kf/H224c0ecd417247689dea42d3cf82da4b0.jpg",,"Women Girls Cartoon Cow Print Shoulder Crossbody Bag Lady Tote Satchel Purse","USD 16.12","USD 8.06","50%","USD","7","USD 0.56","40","84.6%","https://s.click.aliexpress.com/e/_Dkxwyif",,,,,,
"4000077879833","https://ae04.alicdn.com/kf/H0ab663ddf4ec4746a00e4c1b2696e844F.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/284404029174.mp4","Exclusive Oil Painting Dog Print Shopping Bags for Groceries Papillon Pug  Retriever Print Women Handbag Shoulder Large Capacity","USD 8.55","USD 4.10","52%","USD","8.0","USD 0.33","214","98.0%","https://s.click.aliexpress.com/e/_DCrgte3",,,,,,
"1005004895629827","https://ae04.alicdn.com/kf/S1c13c0e9595041cf807008ded1cf989eC.jpg",,"New Cartoon Children's Crossbody Bag Cute Cat Kids Fashion Coin Purse Wallet Handbags Lovely Boys and Girls Mini Shoulder Bags","USD 2.33","USD 2.33","0%","USD","7","USD 0.16","36","93.3%","https://s.click.aliexpress.com/e/_DmU3uIP",,,,,,
"1005004942168220","https://ae04.alicdn.com/kf/S862bc22eecf543079c1900ea8ab08564A.jpg",,"Men's Small PU Leather Bags Waterproof Purses Male Crossbody Shoulder Messenger Bags Men Casual Handbags Business Satchel Purse","USD 10.40","USD 4.78","54%","USD","8.0","USD 0.38","31","96.0%","https://s.click.aliexpress.com/e/_Ddx63zZ",,,,,,
"1005002558947337","https://ae04.alicdn.com/kf/Hbf6e6aad496c4378bef3c5b938f41340F.jpg",,"Simple Solid Color Backpack High Quality Leather Ladies Backpack Large-Capacity Stitching Embroidery Thread Backpacks Travel Bag","USD 41.30","USD 22.30","46%","USD","7","USD 1.56","29","97.5%","https://s.click.aliexpress.com/e/_DETCkMj",,,,,,
"1005003991806050","https://ae04.alicdn.com/kf/S331fedf06819434f8b78ac506d4e5ed9q.jpg",,"Designer Knitted Handbags Female Large Capacity Totes Women's Pack Summer Beach Bag Big Purses Casual Hollow Woven Shoulder Bags","USD 6.50","USD 4.03","38%","USD","7","USD 0.28","308","95.3%","https://s.click.aliexpress.com/e/_DkveA7t",,,,,,
"1005004523256665","https://ae04.alicdn.com/kf/Sef6e4c4e9bcc4227b901e59077bd8987K.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100065466040.mp4","Men Anti-theft Travel Bag USB Charging Pack Multifunction Designer Patent Chest Bag Shoulder Luxury Men Waterproof Crossbody Bag","USD 19.99","USD 9.99","50%","USD","7","USD 0.70","26","97.5%","https://s.click.aliexpress.com/e/_DFKbisx",,,,,,
"1005004556939103","https://ae04.alicdn.com/kf/S7d0fa0bb95d143fb84fce2f55b1a7432L.jpg",,"New Men's Box Crossbody Bag Casual Fashion Designer Crossbody Shoulder Bag Men 2 IN 1 Messenger Square Bag Envelope Hand Bag","USD 32.86","USD 17.42","47%","USD","8.0","USD 1.39","98","96.9%","https://s.click.aliexpress.com/e/_DlVtVfN",,,,,,
"1005004742585070","https://ae04.alicdn.com/kf/S3bf8904fce024e8d974c798880fe10d12.jpg",,"Designer green flap tote handbag shoulder bag women elegent alligator crocodile  box crossbody messenger bag 2022 new","USD 38.00","USD 30.40","20%","USD","7","USD 2.13","37","100.0%","https://s.click.aliexpress.com/e/_DenZQ95",,,,,,
"1005004186076294","https://ae04.alicdn.com/kf/Sa322381b2bb6441a9edee37ef0e70328g.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100014685085.mp4","Floral Women Messenger Bag Nylon Women Shoulder Crossbody Bags Female Fashion Ladies Handbags School Bags Sac à main purse bolsa","USD 28.78","USD 14.39","50%","USD","7","USD 1.01","19","95.0%","https://s.click.aliexpress.com/e/_DecLuSJ",,,,,,
"1005004211366914","https://ae04.alicdn.com/kf/S178990c5e50947509c537d51de4527002.jpg",,"Korean Cool Canvas Bag For Women High School Students Book Bag Satchels Messenger Bag Crossbody Bags New Shoulder Bag Handbags","USD 18.30","USD 10.98","40%","USD","7","USD 0.77","169","88.6%","https://s.click.aliexpress.com/e/_DCZEA1V",,,,,,
"1005002836998174","https://ae04.alicdn.com/kf/H7920babc52b14eed8fdc1877eace1cb9U.jpg",,"2022 Men's Shoulder Bag Travel Business Bags Flip Solid Color Casual Messenger Canvas Fashion Zip Multifunctional Handbags Male","USD 6.70","USD 4.69","30%","USD","7","USD 0.33","138","90.5%","https://s.click.aliexpress.com/e/_Dk05NsP",,,,,,
"1005004518511498","https://ae04.alicdn.com/kf/Sa02e355340e34f9eaac70e95bed7ee24Y.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100064848622.mp4","Designer Bags Replica Luxury 2022 Crossbody Bag for Women New Fashion Small Shoulder Bag Adjustable Shoulder Strap","USD 16.50","USD 4.45","73%","USD","8.0","USD 0.36","141","94.3%","https://s.click.aliexpress.com/e/_Dm77oAR",,,,,,
"1005001771008086","https://ae04.alicdn.com/kf/S100e9f7197f543e497c95808082b7bf4r.jpg",,"Canvas Women's School Messenger Bags For Women Shoulder Ladies Designer Handbag Solid Large Capacity Casual Shoulder Female Bags","USD 29.54","USD 15.36","48%","USD","7","USD 1.08","41","100.0%","https://s.click.aliexpress.com/e/_Dkdioox",,,,,,
"32778990289","https://ae04.alicdn.com/kf/HTB1XVreOFXXXXb9XVXXq6xXFXXXg.jpg",,"Women's fashion cloth shoulder bag More zipper printing floral women bag Waterproof nylon satchels preppy style crossbody bag","USD 15.00","USD 15.00","0%","USD","10.0","USD 1.50","88","93.7%","https://s.click.aliexpress.com/e/_DkWP2YL",,,,,,
"1005003671781441","https://ae04.alicdn.com/kf/H02d2180a92cd49a6ab1f770d344b6679n.jpg",,"Houndstooth Crossbody Bags Small Handbags Women Bags Designer Female Casual Hand Shoulder Bag bolsos de mujer In Stock","USD 15.99","USD 12.79","20%","USD","9.0","USD 1.15","33","100.0%","https://s.click.aliexpress.com/e/_DeFlPCB",,,,,,
"1005003430376747","https://ae04.alicdn.com/kf/H731b95150ef044bcbb3557adee010b37Z.jpg",,"Graffiti Box Type Women Shoulder Bag Cute Mini Handbag Fashion Designer Luxury Crossbody Bag Lady Leather Lipstick Bag Satchels","USD 39.60","USD 19.80","50%","USD","7","USD 1.39","26","100.0%","https://s.click.aliexpress.com/e/_DdY0MAX",,,,,,
"1005004690070738","https://ae04.alicdn.com/kf/S8dd377a6dd61416393e764f31690c44fJ.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100084290294.mp4","2022 Korean Women's bags Small Messenger Bag For Women Trend Pillow Solid Color Female Shoulder Bag Fashion Ladies Crossbody Bag","USD 25.56","USD 14.57","43%","USD","7","USD 1.02","40","97.5%","https://s.click.aliexpress.com/e/_DndGgAX",,,,,,
"1005004647444368","https://ae04.alicdn.com/kf/S6ceadf9e27da4a62b638f9752bd12b47U.jpg",,"2022 Animal Pattern Print Nylon Shoulder Bag Casual Women Handbag Butterfly Leopard Zebra Cow Print Woman Ladies Underarm Bags","USD 5.33","USD 2.88","46%","USD","7","USD 0.20","513","86.5%","https://s.click.aliexpress.com/e/_DdeDqfD",,,,,,
"4001062307100","https://ae04.alicdn.com/kf/H17566a6b0ea64f0792251da6e6708d8aC.jpg",,"Retro Waterproof Camera Bag Photography Packages Dslr Shoulder Sling Case For Sony Nikon Canon Canvas Small Single Messenger Men","USD 39.00","USD 26.52","32%","USD","7","USD 1.86","48","95.0%","https://s.click.aliexpress.com/e/_Dk9oJlZ",,,,,,
"1005002738096288","https://ae04.alicdn.com/kf/Sa995bf3e876f46569be2dfd0306df9abH.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/312310921022.mp4","SUUTOOP Men Multifunction USB Shoulder Bag Crossbody Cross Body Sling Chest Bags Waterproof Travel  Pack Messenger Pack For Male","USD 21.78","USD 13.07","40%","USD","7","USD 0.91","827","93.8%","https://s.click.aliexpress.com/e/_DES0HEL",,,,,,
"1005002018548676","https://ae04.alicdn.com/kf/Se3dc44c709854c83821ae4a30e54c7bbb.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/306267328161.mp4","Tactical Shoulder Bag Men Outdoor Chest Bag Sling Multicam Camouflage Camping Travel Hiking Hunting Military Crossbody Bag BL055","USD 13.00","USD 8.71","33%","USD","7","USD 0.61","610","97.9%","https://s.click.aliexpress.com/e/_DmewNXV",,,,,,
"1005004916304798","https://ae04.alicdn.com/kf/S92ae1cc5ce4b43f983456699eaddc52ee.jpg",,"Luxury Vintage Man Bag Waterproof PU Leather Business Style Men's Bag Business Shoulder Bag Men's Briefcase Casual Bag","USD 33.00","USD 16.50","50%","USD","7","USD 1.16","41","80.0%","https://s.click.aliexpress.com/e/_DDyrjq3",,,,,,
"1005003684780279","https://ae04.alicdn.com/kf/H53011df4e7bd420d983db457c7dfb447i.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100071893328.mp4","Lovely Cartoon Cow Shape Shoulder Messenger Bag Kids Designer Bag Mini Crossbody Bags Small Handbags Coin Bag Purse Women'S Bag","USD 5.40","USD 4.37","19%","USD","7","USD 0.31","346","95.0%","https://s.click.aliexpress.com/e/_DC8dEhz",,,,,,
"32952245891","https://ae04.alicdn.com/kf/H26109041e68041a891fb47279a261926M.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/284131208348.mp4","Popular Watercolor Collie Dog Print Tote Bag For Women Cute Shoulder Handbags Large Capacity Reusable Shopping Diaper Bags","USD 8.55","USD 4.10","52%","USD","7","USD 0.29","21","100.0%","https://s.click.aliexpress.com/e/_Dm5dKd5",,,,,,
"1005004550755863","https://ae04.alicdn.com/kf/S08bfd55aefa64e85af98dfe62b822ad9t.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/325263016453.mp4","Vintage Grid PU Leather Small Shoulder Messenger Bag For Women Casual Pure Color Ladies Pearl Chain Mini Flap Crossbody Handbags","USD 7.58","USD 4.55","40%","USD","7","USD 0.32","122","84.2%","https://s.click.aliexpress.com/e/_DnKf3fV",,,,,,
"1005003085184458","https://ae04.alicdn.com/kf/Sa69af3089cb4482c80cd1b1058a0bc7fS.jpg",,"Pearl Handle Girls Mini Shoulder Messenger Bag Princess Wallet Coin Purse Handbags Cute Children's Heart-shaped Crossbody Bags","USD 6.26","USD 4.07","35%","USD","7","USD 0.28","71","98.3%","https://s.click.aliexpress.com/e/_DlCaE0T",,,,,,
